bbox_AP,bbox_AP50,bbox_AP75,bbox_APs,bbox_APm,bbox_APl,segm_AP,segm_AP50,segm_AP75,segm_APs,segm_APm,segm_APl,configuracion
20.601622748159276,48.36017533633901,14.012359920965004,21.171552562683218,,,16.436939665647714,45.03886094469486,8.083545280398528,16.43736457047457,,,2000epochsFLAIR
20.601622748159276,48.36017533633901,14.012359920965004,21.171552562683218,,,16.436939665647714,45.03886094469486,8.083545280398528,16.43736457047457,,,2000epochsFLAIR
