seg_dice,seg_f1,seg_precision,seg_recall,seg_accuracy,configuracion,bbox_AP,bbox_AP50,bbox_AP75,bbox_APs,bbox_APm,bbox_APl,segm_AP,segm_AP50,segm_AP75,segm_APs,segm_APm,segm_APl
0.4075170726665796,0.40751707746937416,0.4552629184342468,0.43090585876989884,0.9981409749775787,mask_rcnn_X_101_32x8d_FPN_3x.yaml_FLAIR_5000_horizontal_1_0.001_64_0.5_0.5_0.3_WarmupMultiStepLR_0.0001_20250906_003900,25.45840895615738,57.86487603347069,19.36279467778008,25.55029531060712,,,17.738539073233344,48.75380324527059,9.122600990274442,17.738539073233344,,
0.3823631777727334,0.38236318231342153,0.4273807754622387,0.3906313549633229,0.9983295411118392,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_5000_none_4_0.00025_64_0.5_0.7_0.5_WarmupMultiStepLR_0.0001_20250906_010544,26.49406033873158,59.304875898676116,19.84275844258751,26.85240229419639,,,23.09716352279808,56.43185991696511,15.232761189723435,23.09733134978704,,
0.22508067918737729,0.22508068057546715,0.24325950692386938,0.2518855283092644,0.9950351814014629,mask_rcnn_X_101_32x8d_FPN_3x.yaml_FLAIR_2000_vertical_1_0.0001_128_0.7_0.7_0.5_WarmupMultiStepLR_0.0001_20250906_014150,8.792920567279435,18.379494029518888,7.42009177028274,9.233340682025961,,,7.048275578419813,19.295074201240638,3.198339596444407,7.08110561012271,,
0.2188343068087418,0.21883430865735612,0.33166527957993386,0.1900873245003211,0.9972364359723265,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_2000_none_1_0.0001_256_0.7_0.5_0.5_WarmupCosineLR_0.0001_20250906_015633,5.94190398886965,18.225856002813533,2.0796810205105523,5.946301205194167,,,6.005242977329767,19.235977296955372,2.0898345659493645,6.005242977329767,,
0.38808869815400787,0.3880887020368148,0.44552551698329074,0.4014656038363966,0.9973244403390504,mask_rcnn_X_101_32x8d_FPN_3x.yaml_FLAIR_2000_vertical_2_0.00025_256_0.7_0.5_0.3_WarmupCosineLR_0.0005_20250906_020642,19.67589626780458,43.342077139107786,15.01369932475843,20.192408496768575,,,12.801791159135744,38.846723220209675,4.379907991546675,12.803398593332938,,
0.35200731721310424,0.3520073208859674,0.374961460527376,0.38333627690786193,0.9983605613692708,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_5000_horizontal_4_0.0001_64_0.7_0.7_0.3_WarmupMultiStepLR_0.0001_20250906_022601,25.381692734355628,56.597352820532286,18.191140918581397,25.780505165460898,,,21.1694404923025,53.20146159410548,13.061161277043217,21.1694404923025,,
0.4722395026620439,0.4722395085892741,0.5743818827514858,0.4413010227583698,0.9983337661641576,mask_rcnn_X_101_32x8d_FPN_3x.yaml_FLAIR_5000_none_1_0.001_256_0.5_0.7_0.5_WarmupMultiStepLR_0.0001_20250906_030155,26.024230764141116,57.52078844031166,19.889040532318493,26.186394362129967,,,23.33958369080782,55.317929905203556,17.035323183439637,23.33958369080782,,
0.29220470376679336,0.29220470654693087,0.3077435928364261,0.34116936036365736,0.9975019714064588,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_5000_horizontal_1_0.0001_64_0.7_0.7_0.3_WarmupCosineLR_0.0001_20250906_032529,19.955124577949096,46.25928981410117,14.107908177456588,20.60697232640713,,,15.477687463409326,43.065380921993274,7.304096748540348,15.481519901738125,,
0.42744205767938814,0.42744206197979273,0.5065564053395731,0.4172479882824193,0.9980468791467427,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_2000_horizontal_4_0.00025_256_0.7_0.7_0.3_WarmupMultiStepLR_0.0001_20250906_034117,18.15229221306753,38.87734809211096,15.179216141637047,18.84616925027357,,,15.079596678462915,37.769894880039715,8.740894080191234,15.079596678462915,,
0.27586684543902207,0.27586684750389395,0.29771815209905156,0.31336402772513566,0.9958614855026913,mask_rcnn_X_101_32x8d_FPN_3x.yaml_FLAIR_2000_horizontal_1_0.0001_64_0.5_0.7_0.3_WarmupMultiStepLR_0.0001_20250906_035947,12.905364437543659,28.685058592853625,10.019380570329469,13.50333868985051,,,11.244332429056785,29.926599979882713,5.114236239702998,11.256436392515152,,
0.34100992934201746,0.341009933115253,0.37197254286619547,0.36185290611789594,0.9980105615920272,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_2000_none_4_0.001_64_0.5_0.5_0.3_WarmupCosineLR_0.0001_20250906_041750,25.022327424019615,56.41702564509294,19.49858068096562,25.504891868071493,,,21.104367206488046,53.098116628650935,13.014764772217566,21.120189091747356,,
0.35129054416925337,0.35129054714667723,0.4080194889393532,0.3573993661863935,0.9968766226084463,mask_rcnn_X_101_32x8d_FPN_3x.yaml_FLAIR_2000_horizontal_2_0.00025_256_0.7_0.7_0.5_WarmupCosineLR_0.0001_20250906_043620,15.406588687647949,32.18159119358557,13.331939945814849,15.762304300956117,,,13.102470319368159,32.86604523378716,8.144223274622854,13.115087456740298,,
0.35632762412684504,0.35632762763042547,0.38239017994755065,0.4029745965360291,0.997291123031621,mask_rcnn_R_101_FPN_3x.yaml_FLAIR_5000_none_1_0.0001_256_0.5_0.7_0.3_WarmupMultiStepLR_0.0005_20250906_045534,19.140503578011877,41.9153265921845,15.682525201529593,20.03947283852013,,,16.85587130462167,40.599272379067834,11.24836034322735,16.85791135680524,,
